消息序号,来源,采集时间,基站标识,小区标识,服务小区物理小区标识,物理小区标识,RSRP(dBm),RSRQ(dB)
1125,5G基站,2023-04-06 21:04:47 (431),1,1,3,3,-122,-16
1126,5G基站,2023-04-06 21:04:48 (461),1,1,3,3,-122,-14
1127,5G基站,2023-04-06 21:04:49 (486),1,1,3,3,-119,-13
1128,5G基站,2023-04-06 21:04:50 (521),1,1,3,3,-122,-14
1129,5G基站,2023-04-06 21:04:51 (532),1,1,3,3,-120,-13
1130,5G基站,2023-04-06 21:04:52 (566),1,1,3,3,-121,-13
1131,5G基站,2023-04-06 21:04:53 (581),1,1,3,3,-121,-13
1132,5G基站,2023-04-06 21:04:54 (607),1,1,3,3,-122,-14
1133,5G基站,2023-04-06 21:04:55 (631),1,1,3,3,-122,-14
1134,5G基站,2023-04-06 21:04:56 (656),1,1,3,3,-122,-14
1135,5G基站,2023-04-06 21:04:57 (701),1,1,3,3,-121,-14
1136,5G基站,2023-04-06 21:04:58 (707),1,1,3,3,-120,-13
1137,5G基站,2023-04-06 21:04:59 (741),1,1,3,3,-115,-12
1138,5G基站,2023-04-06 21:05:00 (752),1,1,3,3,-121,-13
1139,5G基站,2023-04-06 21:05:01 (786),1,1,3,3,-113,-12
1140,5G基站,2023-04-06 21:05:02 (807),1,1,3,3,-118,-13
1141,5G基站,2023-04-06 21:05:03 (846),1,1,3,3,-115,-12
1142,5G基站,2023-04-06 21:05:04 (852),1,1,3,3,-116,-13
1143,5G基站,2023-04-06 21:05:05 (886),1,1,3,3,-119,-12
1144,5G基站,2023-04-06 21:05:06 (902),1,1,3,3,-117,-12
1145,5G基站,2023-04-06 21:05:07 (941),1,1,3,3,-120,-14
1146,5G基站,2023-04-06 21:05:08 (951),1,1,3,3,-118,-12
1147,5G基站,2023-04-06 21:05:09 (981),1,1,3,3,-121,-13
1148,5G基站,2023-04-06 21:05:11 (7),1,1,3,3,-122,-14
1149,5G基站,2023-04-06 21:05:12 (62),1,1,3,3,-118,-13
1150,5G基站,2023-04-06 21:05:13 (51),1,1,3,3,-122,-14
1151,5G基站,2023-04-06 21:05:14 (102),1,1,3,3,-121,-15
1152,5G基站,2023-04-06 21:05:15 (102),1,1,3,3,-122,-14
1153,5G基站,2023-04-06 21:05:16 (146),1,1,3,3,-120,-12
1154,5G基站,2023-04-06 21:05:17 (151),1,1,3,3,-119,-12
1155,5G基站,2023-04-06 21:05:18 (181),1,1,3,3,-117,-12
1156,5G基站,2023-04-06 21:05:19 (197),1,1,3,3,-118,-12
1157,5G基站,2023-04-06 21:05:20 (222),1,1,3,3,-117,-12
1158,5G基站,2023-04-06 21:05:21 (247),1,1,3,3,-118,-13
1159,5G基站,2023-04-06 21:05:22 (271),1,1,3,3,-119,-12
1160,5G基站,2023-04-06 21:05:23 (301),1,1,3,3,-121,-13
1161,5G基站,2023-04-06 21:05:24 (326),1,1,3,3,-119,-13
1162,5G基站,2023-04-06 21:05:25 (366),1,1,3,3,-119,-12
1163,5G基站,2023-04-06 21:05:26 (371),1,1,3,3,-119,-12
1164,5G基站,2023-04-06 21:05:27 (396),1,1,3,3,-119,-13
1165,5G基站,2023-04-06 21:05:28 (421),1,1,3,3,-119,-12
1166,5G基站,2023-04-06 21:05:29 (446),1,1,3,3,-119,-12
1167,5G基站,2023-04-06 21:05:30 (471),1,1,3,3,-120,-12
1168,5G基站,2023-04-06 21:05:31 (496),1,1,3,3,-122,-13
1169,5G基站,2023-04-06 21:05:32 (521),1,1,3,3,-120,-13
1170,5G基站,2023-04-06 21:05:33 (546),1,1,3,3,-121,-13
1171,5G基站,2023-04-06 21:05:34 (571),1,1,3,3,-121,-13
1172,5G基站,2023-04-06 21:05:35 (606),1,1,3,3,-119,-13
1173,5G基站,2023-04-06 21:05:36 (622),1,1,3,3,-120,-14
1174,5G基站,2023-04-06 21:05:37 (651),1,1,3,3,-122,-14
1175,5G基站,2023-04-06 21:05:38 (666),1,1,3,3,-123,-15
1176,5G基站,2023-04-06 21:05:39 (691),1,1,3,3,-119,-14
1177,5G基站,2023-04-06 21:05:40 (716),1,1,3,3,-122,-13
1178,5G基站,2023-04-06 21:05:41 (782),1,1,3,3,-122,-13
1179,5G基站,2023-04-06 21:05:42 (766),1,1,3,3,-123,-14
1180,5G基站,2023-04-06 21:05:43 (791),1,1,3,3,-122,-14
1181,5G基站,2023-04-06 21:05:44 (816),1,1,3,3,-120,-14
1182,5G基站,2023-04-06 21:05:45 (861),1,1,3,3,-119,-13
1183,5G基站,2023-04-06 21:05:46 (867),1,1,3,3,-119,-13
1184,5G基站,2023-04-06 21:05:47 (901),1,1,3,3,-120,-13
1185,5G基站,2023-04-06 21:05:48 (926),1,1,3,3,-121,-13
1186,5G基站,2023-04-06 21:05:49 (971),1,1,3,3,-118,-13
1187,5G基站,2023-04-06 21:05:50 (966),1,1,3,3,-120,-13
1188,5G基站,2023-04-06 21:05:52 (21),1,1,3,3,-124,-16
1189,5G基站,2023-04-06 21:06:22 (741),1,1,3,3,-114,-12
1190,5G基站,2023-04-06 21:06:23 (766),1,1,3,3,-117,-12
1191,5G基站,2023-04-06 21:06:24 (801),1,1,3,3,-115,-11
1192,5G基站,2023-04-06 21:06:25 (821),1,1,3,3,-115,-12
1193,5G基站,2023-04-06 21:06:26 (841),1,1,3,3,-114,-11
1194,5G基站,2023-04-06 21:06:27 (881),1,1,3,3,-115,-12
1195,5G基站,2023-04-06 21:06:28 (891),1,1,3,3,-115,-12
1196,5G基站,2023-04-06 21:06:29 (921),1,1,3,3,-115,-12
1197,5G基站,2023-04-06 21:06:30 (941),1,1,3,3,-113,-12
1198,5G基站,2023-04-06 21:06:31 (966),1,1,3,3,-117,-12
1199,5G基站,2023-04-06 21:06:32 (991),1,1,3,3,-117,-12
1200,5G基站,2023-04-06 21:06:34 (16),1,1,3,3,-120,-13
1201,5G基站,2023-04-06 21:06:35 (47),1,1,3,3,-119,-13
1202,5G基站,2023-04-06 21:06:36 (71),1,1,3,3,-119,-12
1203,5G基站,2023-04-06 21:06:37 (91),1,1,3,3,-118,-12
1204,5G基站,2023-04-06 21:06:38 (126),1,1,3,3,-117,-12
1205,5G基站,2023-04-06 21:06:39 (142),1,1,3,3,-120,-13
1206,5G基站,2023-04-06 21:06:40 (166),1,1,3,3,-120,-13
1207,5G基站,2023-04-06 21:06:41 (186),1,1,3,3,-122,-13
1208,5G基站,2023-04-06 21:06:42 (211),1,1,3,3,-121,-13
1209,5G基站,2023-04-06 21:06:43 (236),1,1,3,3,-122,-14
1210,5G基站,2023-04-06 21:06:44 (286),1,1,3,3,-122,-14
1211,5G基站,2023-04-06 21:06:45 (287),1,1,3,3,-120,-14
1212,5G基站,2023-04-06 21:06:46 (342),1,1,3,3,-123,-14
1213,5G基站,2023-04-06 21:06:47 (336),1,1,3,3,-121,-14
1214,5G基站,2023-04-06 21:06:48 (366),1,1,3,3,-123,-15
1215,5G基站,2023-04-06 21:06:49 (386),1,1,3,3,-122,-14
1216,5G基站,2023-04-06 21:06:50 (421),1,1,3,3,-121,-13
1217,5G基站,2023-04-06 21:06:51 (436),1,1,3,3,-122,-14
1218,5G基站,2023-04-06 21:06:52 (506),1,1,3,3,-123,-14
1219,5G基站,2023-04-06 21:06:53 (486),1,1,3,3,-123,-14
1220,5G基站,2023-04-06 21:06:54 (541),1,1,3,3,-123,-14
1221,5G基站,2023-04-06 21:06:55 (541),1,1,3,3,-120,-14
1222,5G基站,2023-04-06 21:06:56 (582),1,1,3,3,-123,-15
1223,5G基站,2023-04-06 21:07:35 (141),1,1,3,3,-115,-12
1224,5G基站,2023-04-06 21:07:36 (166),1,1,3,3,-113,-12
1225,5G基站,2023-04-06 21:07:37 (201),1,1,3,3,-113,-12
1226,5G基站,2023-04-06 21:07:38 (221),1,1,3,3,-117,-12
1227,5G基站,2023-04-06 21:07:39 (261),1,1,3,3,-115,-12
1228,5G基站,2023-04-06 21:07:40 (286),1,1,3,3,-115,-12
1229,5G基站,2023-04-06 21:07:41 (301),1,1,3,3,-116,-12
1230,5G基站,2023-04-06 21:07:42 (326),1,1,3,3,-119,-13
1231,5G基站,2023-04-06 21:07:43 (371),1,1,3,3,-119,-13
1232,5G基站,2023-04-06 21:07:44 (366),1,1,3,3,-119,-13
1233,5G基站,2023-04-06 21:07:45 (391),1,1,3,3,-119,-13
1234,5G基站,2023-04-06 21:07:46 (421),1,1,3,3,-117,-12
1235,5G基站,2023-04-06 21:07:47 (441),1,1,3,3,-120,-13
1236,5G基站,2023-04-06 21:07:48 (466),1,1,3,3,-121,-13
1237,5G基站,2023-04-06 21:07:49 (491),1,1,3,3,-120,-13
1238,5G基站,2023-04-06 21:07:50 (516),1,1,3,3,-121,-14
1239,5G基站,2023-04-06 21:07:51 (537),1,1,3,3,-119,-14
1240,5G基站,2023-04-06 21:07:52 (566),1,1,3,3,-119,-13
1241,5G基站,2023-04-06 21:07:53 (586),1,1,3,3,-117,-12
1242,5G基站,2023-04-06 21:07:54 (611),1,1,3,3,-121,-14
1243,5G基站,2023-04-06 21:07:55 (636),1,1,3,3,-119,-14
1244,5G基站,2023-04-06 21:07:56 (661),1,1,3,3,-122,-14
1245,5G基站,2023-04-06 21:07:57 (686),1,1,3,3,-119,-13
1246,5G基站,2023-04-06 21:07:58 (711),1,1,3,3,-122,-14
1247,5G基站,2023-04-06 21:07:59 (736),1,1,3,3,-124,-14
1248,5G基站,2023-04-06 21:08:00 (761),1,1,3,3,-119,-12
1249,5G基站,2023-04-06 21:08:01 (786),1,1,3,3,-123,-13
1250,5G基站,2023-04-06 21:08:02 (811),1,1,3,3,-123,-14
1251,5G基站,2023-04-06 21:08:03 (851),1,1,3,3,-120,-13
1252,5G基站,2023-04-06 21:08:04 (862),1,1,3,3,-120,-14
1253,5G基站,2023-04-06 21:08:05 (891),1,1,3,3,-123,-15
1254,5G基站,2023-04-06 21:08:06 (911),1,1,3,3,-123,-14
1255,5G基站,2023-04-06 21:08:07 (941),1,1,3,3,-122,-15
1256,5G基站,2023-04-06 21:08:08 (971),1,1,3,3,-121,-14
1257,5G基站,2023-04-06 21:08:09 (986),1,1,3,3,-110,-14
1258,5G基站,2023-04-06 21:08:10 (991),1,1,3,3,-116,-14
1259,5G基站,2023-04-06 21:08:12 (36),1,1,3,3,-115,-15
1260,5G基站,2023-04-06 21:08:13 (61),1,1,3,3,-119,-14
1261,5G基站,2023-04-06 21:08:14 (86),1,1,3,3,-118,-14
1262,5G基站,2023-04-06 21:08:15 (111),1,1,3,3,-120,-14
1263,5G基站,2023-04-06 21:08:16 (136),1,1,3,3,-120,-14
1264,5G基站,2023-04-06 21:08:17 (166),1,1,3,3,-121,-14
1265,5G基站,2023-04-06 21:08:18 (201),1,1,3,3,-119,-14
1266,5G基站,2023-04-06 21:08:19 (221),1,1,3,3,-123,-14
1267,5G基站,2023-04-06 21:08:20 (262),1,1,3,3,-122,-15
1268,5G基站,2023-04-06 21:08:21 (266),1,1,3,3,-121,-13
1269,5G基站,2023-04-06 21:08:22 (306),1,1,3,3,-119,-12
1270,5G基站,2023-04-06 21:08:23 (326),1,1,3,3,-119,-13
1271,5G基站,2023-04-06 21:08:24 (331),1,1,3,3,-121,-14
1272,5G基站,2023-04-06 21:08:25 (366),1,1,3,3,-122,-15
1273,5G基站,2023-04-06 21:08:26 (386),1,1,3,3,-111,-16
1274,5G基站,2023-04-06 21:08:27 (407),1,1,3,3,-118,-14
1275,5G基站,2023-04-06 21:08:28 (446),1,1,3,3,-122,-14
1276,5G基站,2023-04-06 21:08:29 (456),1,1,3,3,-122,-14
1277,5G基站,2023-04-06 21:08:30 (486),1,1,3,3,-121,-14
1278,5G基站,2023-04-06 21:08:31 (506),1,1,3,3,-123,-14
1279,5G基站,2023-04-06 21:08:32 (542),1,1,3,3,-120,-13
1280,5G基站,2023-04-06 21:08:33 (567),1,1,3,3,-122,-15
1281,5G基站,2023-04-06 21:08:34 (581),1,1,3,3,-123,-15
1282,5G基站,2023-04-06 21:08:35 (606),1,1,3,3,-121,-14
1283,5G基站,2023-04-06 21:08:36 (627),1,1,3,3,-120,-14
1284,5G基站,2023-04-06 21:08:37 (652),1,1,3,3,-121,-14
1285,5G基站,2023-04-06 21:08:38 (676),1,1,3,3,-119,-13
1286,5G基站,2023-04-06 21:08:39 (701),1,1,3,3,-121,-14
1287,5G基站,2023-04-06 21:08:40 (727),1,1,3,3,-119,-13
1288,5G基站,2023-04-06 21:08:41 (752),1,1,3,3,-120,-13
1289,5G基站,2023-04-06 21:08:42 (776),1,1,3,3,-118,-12
1290,5G基站,2023-04-06 21:08:43 (822),1,1,3,3,-120,-13
1291,5G基站,2023-04-06 21:08:44 (866),1,1,3,3,-119,-13
1292,5G基站,2023-04-06 21:08:45 (861),1,1,3,3,-119,-13
1293,5G基站,2023-04-06 21:08:46 (886),1,1,3,3,-118,-12
1294,5G基站,2023-04-06 21:08:47 (902),1,1,3,3,-121,-13
1295,5G基站,2023-04-06 21:08:48 (926),1,1,3,3,-121,-12
1296,5G基站,2023-04-06 21:08:49 (951),1,1,3,3,-120,-14
1297,5G基站,2023-04-06 21:08:50 (976),1,1,3,3,-121,-14
1298,5G基站,2023-04-06 21:08:52 (6),1,1,3,3,-100,-14
1299,5G基站,2023-04-06 21:08:53 (26),1,1,3,3,-98,-13
1300,5G基站,2023-04-06 21:08:54 (47),1,1,3,3,-121,-13
1301,5G基站,2023-04-06 21:08:55 (71),1,1,3,3,-121,-13
1302,5G基站,2023-04-06 21:08:56 (95),1,1,3,3,-122,-13
1303,5G基站,2023-04-06 21:08:57 (132),1,1,3,3,-109,-13
1304,5G基站,2023-04-06 21:08:58 (151),1,1,3,3,-99,-14
1305,5G基站,2023-04-06 21:08:59 (171),1,1,3,3,-107,-13
1306,5G基站,2023-04-06 21:09:00 (226),1,1,3,3,-100,-13
1307,5G基站,2023-04-06 21:09:01 (222),1,1,3,3,-118,-14
1308,5G基站,2023-04-06 21:09:02 (246),1,1,3,3,-119,-14
1309,5G基站,2023-04-06 21:09:03 (271),1,1,3,3,-121,-14
1310,5G基站,2023-04-06 21:09:04 (296),1,1,3,3,-111,-14
1311,5G基站,2023-04-06 21:09:05 (346),1,1,3,3,-119,-14
1312,5G基站,2023-04-06 21:09:06 (346),1,1,3,3,-121,-13
1313,5G基站,2023-04-06 21:09:07 (381),1,1,3,3,-120,-13
1314,5G基站,2023-04-06 21:09:08 (396),1,1,3,3,-121,-13
1315,5G基站,2023-04-06 21:09:09 (417),1,1,3,3,-121,-13
1316,5G基站,2023-04-06 21:09:10 (446),1,1,3,3,-120,-13
1317,5G基站,2023-04-06 21:09:11 (466),1,1,3,3,-121,-13
1318,5G基站,2023-04-06 21:09:12 (501),1,1,3,3,-121,-13
1319,5G基站,2023-04-06 21:09:13 (516),1,1,3,3,-121,-13
1320,5G基站,2023-04-06 21:09:14 (541),1,1,3,3,-122,-14
1321,5G基站,2023-04-06 21:09:15 (567),1,1,3,3,-122,-15
1322,5G基站,2023-04-06 21:09:16 (591),1,1,3,3,-120,-13
1323,5G基站,2023-04-06 21:09:17 (616),1,1,3,3,-119,-13
1324,5G基站,2023-04-06 21:09:18 (641),1,1,3,3,-115,-13
1325,5G基站,2023-04-06 21:09:19 (666),1,1,3,3,-118,-13
1326,5G基站,2023-04-06 21:09:20 (691),1,1,3,3,-123,-15
1327,5G基站,2023-04-06 21:09:21 (716),1,1,3,3,-123,-15
1328,5G基站,2023-04-06 21:09:22 (741),1,1,3,3,-124,-15
1329,5G基站,2023-04-06 21:10:03 (159),1,1,3,3,-115,-12
1330,5G基站,2023-04-06 21:10:04 (186),1,1,3,3,-115,-12
1331,5G基站,2023-04-06 21:10:05 (219),1,1,3,3,-115,-12
1332,5G基站,2023-04-06 21:10:06 (236),1,1,3,3,-117,-12
1333,5G基站,2023-04-06 21:10:07 (261),1,1,3,3,-118,-12
1334,5G基站,2023-04-06 21:10:08 (286),1,1,3,3,-117,-12
1335,5G基站,2023-04-06 21:10:09 (309),1,1,3,3,-116,-11
1336,5G基站,2023-04-06 21:10:10 (336),1,1,3,3,-112,-12
1337,5G基站,2023-04-06 21:10:11 (366),1,1,3,3,-116,-11
1338,5G基站,2023-04-06 21:10:12 (386),1,1,3,3,-113,-11
1339,5G基站,2023-04-06 21:10:13 (416),1,1,3,3,-114,-11
1340,5G基站,2023-04-06 21:10:14 (436),1,1,3,3,-115,-12
1341,5G基站,2023-04-06 21:10:15 (461),1,1,3,3,-117,-12
1342,5G基站,2023-04-06 21:10:16 (484),1,1,3,3,-119,-12
1343,5G基站,2023-04-06 21:10:17 (506),1,1,3,3,-119,-12
1344,5G基站,2023-04-06 21:10:18 (530),1,1,3,3,-119,-12
1345,5G基站,2023-04-06 21:10:19 (556),1,1,3,3,-119,-12
1346,5G基站,2023-04-06 21:10:20 (581),1,1,3,3,-119,-13
1347,5G基站,2023-04-06 21:10:21 (606),1,1,3,3,-119,-13
1348,5G基站,2023-04-06 21:10:22 (631),1,1,3,3,-120,-13
1349,5G基站,2023-04-06 21:10:23 (656),1,1,3,3,-122,-14
1350,5G基站,2023-04-06 21:10:24 (681),1,1,3,3,-119,-13
1351,5G基站,2023-04-06 21:10:25 (711),1,1,3,3,-123,-13
1352,5G基站,2023-04-06 21:10:26 (731),1,1,3,3,-121,-14
1353,5G基站,2023-04-06 21:10:27 (756),1,1,3,3,-121,-13
1354,5G基站,2023-04-06 21:10:28 (781),1,1,3,3,-123,-14
1355,5G基站,2023-04-06 21:10:29 (806),1,1,3,3,-121,-14
1356,5G基站,2023-04-06 21:10:30 (831),1,1,3,3,-122,-14
1357,5G基站,2023-04-06 21:10:31 (851),1,1,3,3,-121,-14
1358,5G基站,2023-04-06 21:10:32 (886),1,1,3,3,-122,-14
1359,5G基站,2023-04-06 21:10:33 (901),1,1,3,3,-120,-13
1360,5G基站,2023-04-06 21:10:34 (946),1,1,3,3,-123,-15
1361,5G基站,2023-04-06 21:10:35 (951),1,1,3,3,-121,-14
1362,5G基站,2023-04-06 21:10:36 (981),1,1,3,3,-121,-14
1363,5G基站,2023-04-06 21:10:38 (25),1,1,3,3,-119,-14
1364,5G基站,2023-04-06 21:10:39 (44),1,1,3,3,-115,-14
1365,5G基站,2023-04-06 21:10:40 (66),1,1,3,3,-116,-12
1366,5G基站,2023-04-06 21:10:41 (80),1,1,3,3,-119,-13
1367,5G基站,2023-04-06 21:10:42 (124),1,1,3,3,-121,-13
1368,5G基站,2023-04-06 21:10:43 (126),1,1,3,3,-120,-13
1369,5G基站,2023-04-06 21:10:44 (171),1,1,3,3,-119,-13
1370,5G基站,2023-04-06 21:10:45 (174),1,1,3,3,-124,-16
1371,5G基站,2023-04-06 21:10:46 (211),1,1,3,3,-122,-14
1372,5G基站,2023-04-06 21:10:47 (220),1,1,3,3,-123,-15
1373,5G基站,2023-04-06 21:10:48 (261),1,1,3,3,-124,-15
1374,5G基站,2023-04-06 21:11:09 (921),1,1,3,3,-115,-12
1375,5G基站,2023-04-06 21:11:10 (946),1,1,3,3,-117,-12
1376,5G基站,2023-04-06 21:11:11 (981),1,1,3,3,-117,-12
1377,5G基站,2023-04-06 21:11:13 (1),1,1,3,3,-117,-12
1378,5G基站,2023-04-06 21:11:14 (21),1,1,3,3,-116,-12
1379,5G基站,2023-04-06 21:11:15 (61),1,1,3,3,-116,-12
1380,5G基站,2023-04-06 21:11:16 (71),1,1,3,3,-114,-11
1381,5G基站,2023-04-06 21:11:17 (96),1,1,3,3,-117,-12
1382,5G基站,2023-04-06 21:11:18 (121),1,1,3,3,-117,-12
1383,5G基站,2023-04-06 21:11:19 (146),1,1,3,3,-118,-13
1384,5G基站,2023-04-06 21:11:20 (170),1,1,3,3,-116,-12
1385,5G基站,2023-04-06 21:11:21 (196),1,1,3,3,-115,-11
1386,5G基站,2023-04-06 21:11:22 (221),1,1,3,3,-116,-11
1387,5G基站,2023-04-06 21:11:23 (251),1,1,3,3,-118,-12
1388,5G基站,2023-04-06 21:11:24 (266),1,1,3,3,-119,-13
1389,5G基站,2023-04-06 21:11:25 (292),1,1,3,3,-119,-13
1390,5G基站,2023-04-06 21:11:26 (316),1,1,3,3,-121,-13
1391,5G基站,2023-04-06 21:11:27 (341),1,1,3,3,-121,-14
1392,5G基站,2023-04-06 21:11:28 (366),1,1,3,3,-118,-14
1393,5G基站,2023-04-06 21:11:29 (389),1,1,3,3,-122,-15
1394,5G基站,2023-04-06 21:11:30 (416),1,1,3,3,-122,-14
1395,5G基站,2023-04-06 21:11:31 (446),1,1,3,3,-121,-19
1396,5G基站,2023-04-06 21:11:32 (479),1,1,3,3,-123,-17
1397,5G基站,2023-04-06 21:11:33 (501),1,1,3,3,-123,-15
1398,5G基站,2023-04-06 21:11:34 (526),1,1,3,3,-122,-15
1399,5G基站,2023-04-06 21:11:35 (546),1,1,3,3,-121,-13
1400,5G基站,2023-04-06 21:11:36 (571),1,1,3,3,-119,-12
1401,5G基站,2023-04-06 21:11:37 (586),1,1,3,3,-117,-12
1402,5G基站,2023-04-06 21:11:38 (611),1,1,3,3,-118,-12
1403,5G基站,2023-04-06 21:11:39 (636),1,1,3,3,-118,-12
1404,5G基站,2023-04-06 21:11:40 (666),1,1,3,3,-120,-13
1405,5G基站,2023-04-06 21:11:41 (701),1,1,3,3,-120,-13
1406,5G基站,2023-04-06 21:11:42 (711),1,1,3,3,-118,-17
1407,5G基站,2023-04-06 21:11:44 (26),1,1,3,3,-87,-22
1408,5G基站,2023-04-06 21:11:44 (771),1,1,3,3,-102,-23
1409,5G基站,2023-04-06 21:11:45 (806),1,1,3,3,-106,-18
1410,5G基站,2023-04-06 21:11:46 (821),1,1,3,3,-109,-18
1411,5G基站,2023-04-06 21:11:47 (836),1,1,3,3,-109,-23
1412,5G基站,2023-04-06 21:11:48 (866),1,1,3,3,-111,-23
1413,5G基站,2023-04-06 21:11:49 (886),1,1,3,3,-104,-22
1414,5G基站,2023-04-06 21:11:50 (911),1,1,3,3,-99,-22
1415,5G基站,2023-04-06 21:11:51 (939),1,1,3,3,-115,-18
1416,5G基站,2023-04-06 21:11:52 (966),1,1,3,3,-118,-15
1417,5G基站,2023-04-06 21:11:54 (6),1,1,3,3,-122,-14
1418,5G基站,2023-04-06 21:11:55 (6),1,1,3,3,-117,-16
1419,5G基站,2023-04-06 21:11:56 (61),1,1,3,3,-117,-17
1420,5G基站,2023-04-06 21:11:57 (66),1,1,3,3,-120,-16
1421,5G基站,2023-04-06 21:11:58 (101),1,1,3,3,-119,-15
1422,5G基站,2023-04-06 21:11:59 (106),1,1,3,3,-120,-15
1423,5G基站,2023-04-06 21:12:00 (132),1,1,3,3,-117,-17
1424,5G基站,2023-04-06 21:12:01 (156),1,1,3,3,-120,-16
1425,5G基站,2023-04-06 21:12:02 (182),1,1,3,3,-120,-15
1426,5G基站,2023-04-06 21:12:03 (206),1,1,3,3,-119,-15
1427,5G基站,2023-04-06 21:12:04 (231),1,1,3,3,-114,-19
1428,5G基站,2023-04-06 21:12:05 (271),1,1,3,3,-118,-16
1429,5G基站,2023-04-06 21:12:06 (286),1,1,3,3,-118,-15
1430,5G基站,2023-04-06 21:12:07 (306),1,1,3,3,-122,-16
1431,5G基站,2023-04-06 21:12:08 (331),1,1,3,3,-120,-15
1432,5G基站,2023-04-06 21:12:09 (356),1,1,3,3,-119,-15
1433,5G基站,2023-04-06 21:12:10 (391),1,1,3,3,-115,-17
1434,5G基站,2023-04-06 21:12:11 (406),1,1,3,3,-120,-16
1435,5G基站,2023-04-06 21:12:12 (431),1,1,3,3,-120,-15
1436,5G基站,2023-04-06 21:12:13 (451),1,1,3,3,-119,-15
1437,5G基站,2023-04-06 21:12:14 (501),1,1,3,3,-120,-17
1438,5G基站,2023-04-06 21:12:15 (556),1,1,3,3,-120,-16
1439,5G基站,2023-04-06 21:12:16 (651),1,1,3,3,-115,-19
1440,5G基站,2023-04-06 21:12:17 (556),1,1,3,3,-117,-19
1441,5G基站,2023-04-06 21:12:18 (596),1,1,3,3,-122,-16
1442,5G基站,2023-04-06 21:12:19 (806),1,1,3,3,-114,-20
1443,5G基站,2023-04-06 21:12:20 (711),1,1,3,3,-120,-17
1444,5G基站,2023-04-06 21:12:21 (651),1,1,3,3,-120,-16
1445,5G基站,2023-04-06 21:12:22 (746),1,1,3,3,-122,-15
1446,5G基站,2023-04-06 21:12:23 (706),1,1,3,3,-116,-22
1447,5G基站,2023-04-06 21:12:24 (781),1,1,3,3,-109,-20
1448,5G基站,2023-04-06 21:12:25 (800),1,1,3,3,-113,-21
1449,5G基站,2023-04-06 21:12:26 (781),1,1,3,3,-116,-17
1450,5G基站,2023-04-06 21:12:27 (831),1,1,3,3,-118,-15
1451,5G基站,2023-04-06 21:12:28 (866),1,1,3,3,-119,-15
1452,5G基站,2023-04-06 21:12:29 (991),1,1,3,3,-117,-17
1453,5G基站,2023-04-06 21:12:31 (36),1,1,3,3,-119,-15
1454,5G基站,2023-04-06 21:12:31 (906),1,1,3,3,-120,-15
1455,5G基站,2023-04-06 21:12:33 (72),1,1,3,3,-119,-15
1456,5G基站,2023-04-06 21:12:33 (931),1,1,3,3,-118,-15
1457,5G基站,2023-04-06 21:12:34 (972),1,1,3,3,-122,-17
1458,5G基站,2023-04-06 21:12:36 (26),1,1,3,3,-120,-20
1459,5G基站,2023-04-06 21:12:37 (21),1,1,3,3,-121,-15
1460,5G基站,2023-04-06 21:12:38 (286),1,1,3,3,-102,-20
1461,5G基站,2023-04-06 21:12:39 (86),1,1,3,3,-99,-20
1462,5G基站,2023-04-06 21:12:40 (141),1,1,3,3,-113,-19
1463,5G基站,2023-04-06 21:12:41 (131),1,1,3,3,-118,-18
1464,5G基站,2023-04-06 21:12:42 (182),1,1,3,3,-120,-16
1465,5G基站,2023-04-06 21:12:43 (166),1,1,3,3,-118,-16
1466,5G基站,2023-04-06 21:12:44 (211),1,1,3,3,-114,-18
1467,5G基站,2023-04-06 21:12:45 (216),1,1,3,3,-105,-17
1468,5G基站,2023-04-06 21:12:46 (244),1,1,3,3,-108,-17
1469,5G基站,2023-04-06 21:12:47 (264),1,1,3,3,-113,-18
1470,5G基站,2023-04-06 21:12:48 (289),1,1,3,3,-102,-26
1471,5G基站,2023-04-06 21:12:49 (316),1,1,3,3,-118,-17
1472,5G基站,2023-04-06 21:12:50 (341),1,1,3,3,-115,-17
1473,5G基站,2023-04-06 21:12:51 (366),1,1,3,3,-112,-18
1474,5G基站,2023-04-06 21:12:52 (391),1,1,3,3,-120,-16
1475,5G基站,2023-04-06 21:12:53 (416),1,1,3,3,-116,-14
1476,5G基站,2023-04-06 21:12:54 (465),1,1,3,3,-110,-18
1477,5G基站,2023-04-06 21:12:55 (466),1,1,3,3,-121,-15
1478,5G基站,2023-04-06 21:12:56 (491),1,1,3,3,-120,-18
1479,5G基站,2023-04-06 21:12:57 (541),1,1,3,3,-123,-14
1480,5G基站,2023-04-06 21:12:58 (546),1,1,3,3,-114,-17
1481,5G基站,2023-04-06 21:12:59 (622),1,1,3,3,-110,-18
1482,5G基站,2023-04-06 21:13:00 (586),1,1,3,3,-118,-18
1483,5G基站,2023-04-06 21:13:01 (611),1,1,3,3,-114,-20
1484,5G基站,2023-04-06 21:13:02 (636),1,1,3,3,-119,-16
1485,5G基站,2023-04-06 21:13:03 (701),1,1,3,3,-120,-14
1486,5G基站,2023-04-06 21:13:04 (707),1,1,3,3,-121,-17
1487,5G基站,2023-04-06 21:13:05 (711),1,1,3,3,-123,-16
1488,5G基站,2023-04-06 21:13:06 (736),1,1,3,3,-123,-14
1489,5G基站,2023-04-06 21:13:07 (781),1,1,3,3,-120,-14
1490,5G基站,2023-04-06 21:13:08 (786),1,1,3,3,-123,-14
