消息序号,来源,采集时间,基站标识,小区标识,服务小区物理小区标识,物理小区标识,RSRP(dBm),RSRQ(dB)
26228,5G基站,2023-03-21 16:27:15 (491),1,1,3,3,-73,-10
26229,5G基站,2023-03-21 16:27:16 (516),1,1,3,3,-74,-10
26230,5G基站,2023-03-21 16:27:17 (541),1,1,3,3,-73,-10
26231,5G基站,2023-03-21 16:27:18 (566),1,1,3,3,-73,-10
26232,5G基站,2023-03-21 16:27:19 (591),1,1,3,3,-74,-10
26233,5G基站,2023-03-21 16:27:20 (616),1,1,3,3,-73,-10
26234,5G基站,2023-03-21 16:27:21 (641),1,1,3,3,-73,-10
26235,5G基站,2023-03-21 16:27:22 (666),1,1,3,3,-74,-10
26236,5G基站,2023-03-21 16:27:23 (691),1,1,3,3,-73,-10
26237,5G基站,2023-03-21 16:27:24 (716),1,1,3,3,-75,-10
26238,5G基站,2023-03-21 16:27:25 (751),1,1,3,3,-76,-10
26239,5G基站,2023-03-21 16:27:26 (766),1,1,3,3,-73,-10
26240,5G基站,2023-03-21 16:27:27 (811),1,1,3,3,-73,-10
26241,5G基站,2023-03-21 16:27:28 (831),1,1,3,3,-73,-10
26242,5G基站,2023-03-21 16:27:29 (851),1,1,3,3,-73,-10
26243,5G基站,2023-03-21 16:27:30 (871),1,1,3,3,-73,-10
26244,5G基站,2023-03-21 16:27:31 (911),1,1,3,3,-73,-10
26245,5G基站,2023-03-21 16:27:32 (916),1,1,3,3,-73,-10
26246,5G基站,2023-03-21 16:27:33 (951),1,1,3,3,-73,-10
26247,5G基站,2023-03-21 16:27:34 (966),1,1,3,3,-73,-10
26248,5G基站,2023-03-21 16:27:35 (991),1,1,3,3,-74,-10
26249,5G基站,2023-03-21 16:27:37 (16),1,1,3,3,-73,-10
26250,5G基站,2023-03-21 16:27:38 (51),1,1,3,3,-73,-10
26251,5G基站,2023-03-21 16:27:39 (61),1,1,3,3,-74,-10
26252,5G基站,2023-03-21 16:27:40 (91),1,1,3,3,-76,-10
26253,5G基站,2023-03-21 16:27:41 (111),1,1,3,3,-73,-10
26254,5G基站,2023-03-21 16:27:42 (151),1,1,3,3,-73,-10
26255,5G基站,2023-03-21 16:27:43 (161),1,1,3,3,-74,-10
26256,5G基站,2023-03-21 16:27:44 (191),1,1,3,3,-73,-10
26257,5G基站,2023-03-21 16:27:45 (231),1,1,3,3,-73,-10
26258,5G基站,2023-03-21 16:27:46 (236),1,1,3,3,-73,-10
26259,5G基站,2023-03-21 16:27:47 (261),1,1,3,3,-73,-10
26260,5G基站,2023-03-21 16:27:48 (286),1,1,3,3,-73,-10
26261,5G基站,2023-03-21 16:27:49 (311),1,1,3,3,-75,-10
26262,5G基站,2023-03-21 16:27:50 (336),1,1,3,3,-75,-10
26263,5G基站,2023-03-21 16:27:51 (361),1,1,3,3,-74,-10
26264,5G基站,2023-03-21 16:27:52 (386),1,1,3,3,-74,-10
26265,5G基站,2023-03-21 16:27:53 (411),1,1,3,3,-73,-10
26266,5G基站,2023-03-21 16:27:54 (436),1,1,3,3,-73,-10
26267,5G基站,2023-03-21 16:27:55 (461),1,1,3,3,-73,-10
26268,5G基站,2023-03-21 16:27:56 (486),1,1,3,3,-73,-10
26269,5G基站,2023-03-21 16:27:57 (511),1,1,3,3,-73,-10
26270,5G基站,2023-03-21 16:27:58 (536),1,1,3,3,-73,-10
26271,5G基站,2023-03-21 16:27:59 (561),1,1,3,3,-73,-10
26272,5G基站,2023-03-21 16:28:00 (586),1,1,3,3,-73,-10
26273,5G基站,2023-03-21 16:28:01 (611),1,1,3,3,-74,-10
26274,5G基站,2023-03-21 16:28:02 (635),1,1,3,3,-75,-10
26275,5G基站,2023-03-21 16:28:03 (671),1,1,3,3,-73,-10
26276,5G基站,2023-03-21 16:28:04 (681),1,1,3,3,-73,-10
26277,5G基站,2023-03-21 16:28:05 (711),1,1,3,3,-73,-10
26278,5G基站,2023-03-21 16:28:06 (731),1,1,3,3,-74,-10
26279,5G基站,2023-03-21 16:28:07 (771),1,1,3,3,-76,-10
26280,5G基站,2023-03-21 16:28:08 (781),1,1,3,3,-75,-10
26281,5G基站,2023-03-21 16:28:09 (811),1,1,3,3,-73,-10
26282,5G基站,2023-03-21 16:28:10 (831),1,1,3,3,-73,-10
26283,5G基站,2023-03-21 16:28:11 (871),1,1,3,3,-73,-10
26284,5G基站,2023-03-21 16:28:12 (881),1,1,3,3,-73,-10
26285,5G基站,2023-03-21 16:28:13 (911),1,1,3,3,-73,-10
26286,5G基站,2023-03-21 16:28:14 (931),1,1,3,3,-73,-10
26287,5G基站,2023-03-21 16:28:15 (971),1,1,3,3,-74,-10
26288,5G基站,2023-03-21 16:28:16 (981),1,1,3,3,-73,-10
26289,5G基站,2023-03-21 16:28:18 (6),1,1,3,3,-73,-10
26290,5G基站,2023-03-21 16:28:19 (31),1,1,3,3,-73,-10
26291,5G基站,2023-03-21 16:28:20 (56),1,1,3,3,-73,-10
26292,5G基站,2023-03-21 16:28:21 (81),1,1,3,3,-74,-10
26293,5G基站,2023-03-21 16:28:22 (106),1,1,3,3,-73,-10
26294,5G基站,2023-03-21 16:28:23 (131),1,1,3,3,-75,-10
26295,5G基站,2023-03-21 16:28:24 (156),1,1,3,3,-75,-10
26296,5G基站,2023-03-21 16:28:25 (181),1,1,3,3,-74,-10
26297,5G基站,2023-03-21 16:28:26 (206),1,1,3,3,-73,-10
26298,5G基站,2023-03-21 16:28:27 (226),1,1,3,3,-74,-10
26299,5G基站,2023-03-21 16:28:28 (251),1,1,3,3,-77,-10
26300,5G基站,2023-03-21 16:28:29 (274),1,1,3,3,-73,-10
26301,5G基站,2023-03-21 16:28:30 (301),1,1,3,3,-73,-10
26302,5G基站,2023-03-21 16:28:31 (326),1,1,3,3,-73,-10
26303,5G基站,2023-03-21 16:28:32 (351),1,1,3,3,-73,-10
26304,5G基站,2023-03-21 16:28:33 (376),1,1,3,3,-73,-10
26305,5G基站,2023-03-21 16:28:34 (411),1,1,3,3,-73,-10
26306,5G基站,2023-03-21 16:28:35 (426),1,1,3,3,-73,-10
26307,5G基站,2023-03-21 16:28:36 (471),1,1,3,3,-73,-10
26308,5G基站,2023-03-21 16:28:37 (476),1,1,3,3,-73,-10
26309,5G基站,2023-03-21 16:28:38 (511),1,1,3,3,-73,-10
26310,5G基站,2023-03-21 16:28:39 (526),1,1,3,3,-73,-10
26311,5G基站,2023-03-21 16:28:40 (570),1,1,3,3,-73,-10
26312,5G基站,2023-03-21 16:28:41 (576),1,1,3,3,-73,-10
26313,5G基站,2023-03-21 16:28:42 (611),1,1,3,3,-73,-10
26314,5G基站,2023-03-21 16:28:43 (631),1,1,3,3,-73,-10
26315,5G基站,2023-03-21 16:28:44 (671),1,1,3,3,-73,-10
26316,5G基站,2023-03-21 16:28:45 (691),1,1,3,3,-73,-10
26317,5G基站,2023-03-21 16:28:46 (711),1,1,3,3,-73,-10
26318,5G基站,2023-03-21 16:28:47 (731),1,1,3,3,-73,-10
26319,5G基站,2023-03-21 16:28:48 (751),1,1,3,3,-73,-10
26320,5G基站,2023-03-21 16:28:49 (791),1,1,3,3,-73,-10
26321,5G基站,2023-03-21 16:28:50 (801),1,1,3,3,-73,-10
26322,5G基站,2023-03-21 16:28:51 (831),1,1,3,3,-73,-10
26323,5G基站,2023-03-21 16:28:52 (851),1,1,3,3,-73,-10
26324,5G基站,2023-03-21 16:28:53 (891),1,1,3,3,-73,-10
26325,5G基站,2023-03-21 16:28:54 (901),1,1,3,3,-73,-10
26326,5G基站,2023-03-21 16:28:55 (931),1,1,3,3,-73,-10
26327,5G基站,2023-03-21 16:28:56 (951),1,1,3,3,-73,-10
26328,5G基站,2023-03-21 16:28:57 (991),1,1,3,3,-73,-10
26329,5G基站,2023-03-21 16:28:59 (1),1,1,3,3,-73,-10
26330,5G基站,2023-03-21 16:29:00 (31),1,1,3,3,-73,-10
26331,5G基站,2023-03-21 16:29:01 (51),1,1,3,3,-74,-10
26332,5G基站,2023-03-21 16:29:02 (91),1,1,3,3,-73,-10
26333,5G基站,2023-03-21 16:29:03 (101),1,1,3,3,-73,-10
26334,5G基站,2023-03-21 16:29:04 (131),1,1,3,3,-73,-10
26335,5G基站,2023-03-21 16:29:05 (129),1,1,3,3,-73,-10
26336,5G基站,2023-03-21 16:29:06 (191),1,1,3,3,-73,-10
26337,5G基站,2023-03-21 16:29:07 (201),1,1,3,3,-73,-10
26338,5G基站,2023-03-21 16:29:08 (241),1,1,3,3,-73,-10
26339,5G基站,2023-03-21 16:29:09 (251),1,1,3,3,-73,-10
26340,5G基站,2023-03-21 16:29:10 (291),1,1,3,3,-73,-10
26341,5G基站,2023-03-21 16:29:11 (296),1,1,3,3,-73,-10
26342,5G基站,2023-03-21 16:29:12 (331),1,1,3,3,-74,-10
26343,5G基站,2023-03-21 16:29:13 (346),1,1,3,3,-73,-10
26344,5G基站,2023-03-21 16:29:14 (391),1,1,3,3,-73,-10
26345,5G基站,2023-03-21 16:29:15 (411),1,1,3,3,-73,-10
26346,5G基站,2023-03-21 16:29:16 (431),1,1,3,3,-73,-10
26347,5G基站,2023-03-21 16:29:17 (446),1,1,3,3,-73,-10
26348,5G基站,2023-03-21 16:29:18 (491),1,1,3,3,-74,-10
26349,5G基站,2023-03-21 16:29:19 (496),1,1,3,3,-73,-10
26350,5G基站,2023-03-21 16:29:20 (531),1,1,3,3,-73,-10
26351,5G基站,2023-03-21 16:29:21 (546),1,1,3,3,-73,-10
26352,5G基站,2023-03-21 16:29:22 (591),1,1,3,3,-73,-10
26353,5G基站,2023-03-21 16:29:23 (576),1,1,3,3,-73,-10
26354,5G基站,2023-03-21 16:29:24 (631),1,1,3,3,-74,-10
26355,5G基站,2023-03-21 16:29:25 (645),1,1,3,3,-73,-10
26356,5G基站,2023-03-21 16:29:26 (691),1,1,3,3,-73,-10
26357,5G基站,2023-03-21 16:29:27 (711),1,1,3,3,-73,-10
26358,5G基站,2023-03-21 16:29:28 (731),1,1,3,3,-74,-10
26359,5G基站,2023-03-21 16:29:29 (751),1,1,3,3,-74,-10
26360,5G基站,2023-03-21 16:29:30 (790),1,1,3,3,-73,-10
26361,5G基站,2023-03-21 16:29:31 (791),1,1,3,3,-73,-10
26362,5G基站,2023-03-21 16:29:32 (832),1,1,3,3,-73,-10
26363,5G基站,2023-03-21 16:29:33 (861),1,1,3,3,-73,-10
26364,5G基站,2023-03-21 16:29:34 (891),1,1,3,3,-74,-10
26365,5G基站,2023-03-21 16:29:35 (911),1,1,3,3,-73,-10
26366,5G基站,2023-03-21 16:29:36 (931),1,1,3,3,-73,-10
26367,5G基站,2023-03-21 16:29:37 (951),1,1,3,3,-73,-10
26368,5G基站,2023-03-21 16:29:38 (971),1,1,3,3,-74,-10
26369,5G基站,2023-03-21 16:29:39 (996),1,1,3,3,-74,-10
26370,5G基站,2023-03-21 16:29:41 (21),1,1,3,3,-73,-10
26371,5G基站,2023-03-21 16:29:42 (46),1,1,3,3,-73,-10
26372,5G基站,2023-03-21 16:29:43 (71),1,1,3,3,-73,-10
26373,5G基站,2023-03-21 16:29:44 (96),1,1,3,3,-74,-10
26374,5G基站,2023-03-21 16:29:45 (126),1,1,3,3,-74,-10
26375,5G基站,2023-03-21 16:29:46 (146),1,1,3,3,-73,-10
26376,5G基站,2023-03-21 16:29:47 (171),1,1,3,3,-73,-10
26377,5G基站,2023-03-21 16:29:48 (196),1,1,3,3,-73,-10
26378,5G基站,2023-03-21 16:29:49 (221),1,1,3,3,-73,-10
26379,5G基站,2023-03-21 16:29:50 (246),1,1,3,3,-79,-10
26380,5G基站,2023-03-21 16:29:51 (276),1,1,3,3,-74,-10
26381,5G基站,2023-03-21 16:29:52 (296),1,1,3,3,-74,-10
26382,5G基站,2023-03-21 16:29:53 (321),1,1,3,3,-73,-10
26383,5G基站,2023-03-21 16:29:54 (346),1,1,3,3,-73,-10
26384,5G基站,2023-03-21 16:29:55 (371),1,1,3,3,-74,-10
26385,5G基站,2023-03-21 16:29:56 (396),1,1,3,3,-74,-10
26386,5G基站,2023-03-21 16:29:57 (421),1,1,3,3,-74,-10
26387,5G基站,2023-03-21 16:29:58 (451),1,1,3,3,-73,-10
26388,5G基站,2023-03-21 16:29:59 (491),1,1,3,3,-73,-10
26389,5G基站,2023-03-21 16:30:00 (511),1,1,3,3,-73,-10
26390,5G基站,2023-03-21 16:30:01 (531),1,1,3,3,-73,-10
26391,5G基站,2023-03-21 16:30:02 (551),1,1,3,3,-73,-10
26392,5G基站,2023-03-21 16:30:03 (571),1,1,3,3,-73,-10
26393,5G基站,2023-03-21 16:30:04 (611),1,1,3,3,-73,-10
26394,5G基站,2023-03-21 16:30:05 (631),1,1,3,3,-73,-10
26395,5G基站,2023-03-21 16:30:06 (651),1,1,3,3,-73,-10
26396,5G基站,2023-03-21 16:30:07 (691),1,1,3,3,-73,-10
26397,5G基站,2023-03-21 16:30:08 (711),1,1,3,3,-73,-10
26398,5G基站,2023-03-21 16:30:09 (731),1,1,3,3,-73,-10
26399,5G基站,2023-03-21 16:30:10 (751),1,1,3,3,-73,-10
26400,5G基站,2023-03-21 16:30:11 (791),1,1,3,3,-73,-10
26401,5G基站,2023-03-21 16:30:12 (811),1,1,3,3,-73,-10
26402,5G基站,2023-03-21 16:30:13 (831),1,1,3,3,-73,-10
26403,5G基站,2023-03-21 16:30:14 (851),1,1,3,3,-73,-10
26404,5G基站,2023-03-21 16:30:15 (891),1,1,3,3,-73,-10
26405,5G基站,2023-03-21 16:30:16 (911),1,1,3,3,-73,-10
26406,5G基站,2023-03-21 16:30:17 (931),1,1,3,3,-74,-10
26407,5G基站,2023-03-21 16:30:18 (951),1,1,3,3,-73,-10
26408,5G基站,2023-03-21 16:30:19 (991),1,1,3,3,-73,-10
26409,5G基站,2023-03-21 16:30:21 (11),1,1,3,3,-73,-10
26410,5G基站,2023-03-21 16:30:22 (31),1,1,3,3,-72,-10
26411,5G基站,2023-03-21 16:30:23 (51),1,1,3,3,-72,-10
26412,5G基站,2023-03-21 16:30:24 (91),1,1,3,3,-73,-10
26413,5G基站,2023-03-21 16:30:25 (111),1,1,3,3,-73,-10
26414,5G基站,2023-03-21 16:30:26 (131),1,1,3,3,-73,-10
26415,5G基站,2023-03-21 16:30:27 (151),1,1,3,3,-73,-10
26416,5G基站,2023-03-21 16:30:28 (191),1,1,3,3,-73,-10
26417,5G基站,2023-03-21 16:30:29 (211),1,1,3,3,-73,-10
26418,5G基站,2023-03-21 16:30:30 (231),1,1,3,3,-72,-10
26419,5G基站,2023-03-21 16:30:31 (251),1,1,3,3,-73,-10
26420,5G基站,2023-03-21 16:30:32 (291),1,1,3,3,-73,-10
26421,5G基站,2023-03-21 16:30:33 (311),1,1,3,3,-73,-10
26422,5G基站,2023-03-21 16:30:34 (331),1,1,3,3,-73,-10
26423,5G基站,2023-03-21 16:30:35 (351),1,1,3,3,-73,-10
26424,5G基站,2023-03-21 16:30:36 (391),1,1,3,3,-73,-10
26425,5G基站,2023-03-21 16:30:37 (411),1,1,3,3,-73,-10
26426,5G基站,2023-03-21 16:30:38 (431),1,1,3,3,-73,-10
26427,5G基站,2023-03-21 16:30:39 (451),1,1,3,3,-73,-10
26428,5G基站,2023-03-21 16:30:40 (471),1,1,3,3,-73,-10
26429,5G基站,2023-03-21 16:30:41 (496),1,1,3,3,-73,-10
26430,5G基站,2023-03-21 16:30:42 (521),1,1,3,3,-74,-10
26431,5G基站,2023-03-21 16:30:43 (546),1,1,3,3,-72,-10
26432,5G基站,2023-03-21 16:30:44 (571),1,1,3,3,-73,-10
26433,5G基站,2023-03-21 16:30:45 (611),1,1,3,3,-73,-10
26434,5G基站,2023-03-21 16:30:46 (621),1,1,3,3,-74,-10
26435,5G基站,2023-03-21 16:30:47 (651),1,1,3,3,-75,-10
26436,5G基站,2023-03-21 16:30:48 (671),1,1,3,3,-74,-10
26437,5G基站,2023-03-21 16:30:49 (711),1,1,3,3,-74,-10
26438,5G基站,2023-03-21 16:30:50 (721),1,1,3,3,-73,-10
26439,5G基站,2023-03-21 16:30:51 (756),1,1,3,3,-73,-10
26440,5G基站,2023-03-21 16:30:52 (810),1,1,3,3,-72,-10
26441,5G基站,2023-03-21 16:30:53 (811),1,1,3,3,-72,-10
26442,5G基站,2023-03-21 16:30:54 (831),1,1,3,3,-72,-10
26443,5G基站,2023-03-21 16:30:55 (851),1,1,3,3,-73,-10
26444,5G基站,2023-03-21 16:30:56 (891),1,1,3,3,-72,-10
26445,5G基站,2023-03-21 16:30:57 (911),1,1,3,3,-72,-10
26446,5G基站,2023-03-21 16:30:58 (931),1,1,3,3,-72,-10
26447,5G基站,2023-03-21 16:30:59 (951),1,1,3,3,-75,-10
26448,5G基站,2023-03-21 16:31:00 (991),1,1,3,3,-74,-10
26449,5G基站,2023-03-21 16:31:01 (996),1,1,3,3,-76,-10
26450,5G基站,2023-03-21 16:31:03 (21),1,1,3,3,-74,-10
26451,5G基站,2023-03-21 16:31:04 (46),1,1,3,3,-74,-10
26452,5G基站,2023-03-21 16:31:05 (71),1,1,3,3,-74,-10
26453,5G基站,2023-03-21 16:31:06 (96),1,1,3,3,-75,-10
26454,5G基站,2023-03-21 16:31:07 (121),1,1,3,3,-75,-10
26455,5G基站,2023-03-21 16:31:08 (146),1,1,3,3,-74,-10
26456,5G基站,2023-03-21 16:31:09 (171),1,1,3,3,-74,-10
26457,5G基站,2023-03-21 16:31:10 (196),1,1,3,3,-74,-10
26458,5G基站,2023-03-21 16:31:11 (221),1,1,3,3,-75,-10
26459,5G基站,2023-03-21 16:31:12 (246),1,1,3,3,-74,-10
26460,5G基站,2023-03-21 16:31:13 (271),1,1,3,3,-74,-10
26461,5G基站,2023-03-21 16:31:14 (296),1,1,3,3,-74,-10
26462,5G基站,2023-03-21 16:31:15 (321),1,1,3,3,-74,-10
26463,5G基站,2023-03-21 16:31:16 (346),1,1,3,3,-74,-10
26464,5G基站,2023-03-21 16:31:17 (366),1,1,3,3,-75,-10
26465,5G基站,2023-03-21 16:31:18 (391),1,1,3,3,-72,-10
26466,5G基站,2023-03-21 16:31:19 (431),1,1,3,3,-73,-10
26467,5G基站,2023-03-21 16:31:20 (451),1,1,3,3,-72,-10
26468,5G基站,2023-03-21 16:31:21 (471),1,1,3,3,-73,-10
26469,5G基站,2023-03-21 16:31:22 (511),1,1,3,3,-73,-10
26470,5G基站,2023-03-21 16:31:23 (531),1,1,3,3,-74,-10
26471,5G基站,2023-03-21 16:31:24 (551),1,1,3,3,-74,-10
26472,5G基站,2023-03-21 16:31:25 (571),1,1,3,3,-73,-10
26473,5G基站,2023-03-21 16:31:26 (591),1,1,3,3,-73,-10
26474,5G基站,2023-03-21 16:31:27 (631),1,1,3,3,-74,-10
26475,5G基站,2023-03-21 16:31:28 (641),1,1,3,3,-74,-10
26476,5G基站,2023-03-21 16:31:29 (671),1,1,3,3,-73,-10
26477,5G基站,2023-03-21 16:31:30 (696),1,1,3,3,-73,-10
26478,5G基站,2023-03-21 16:31:31 (716),1,1,3,3,-73,-10
26479,5G基站,2023-03-21 16:31:32 (741),1,1,3,3,-74,-10
26480,5G基站,2023-03-21 16:31:33 (771),1,1,3,3,-74,-10
26481,5G基站,2023-03-21 16:31:34 (791),1,1,3,3,-73,-10
26482,5G基站,2023-03-21 16:31:35 (831),1,1,3,3,-73,-10
26483,5G基站,2023-03-21 16:31:36 (851),1,1,3,3,-73,-10
26484,5G基站,2023-03-21 16:31:37 (871),1,1,3,3,-73,-10
26485,5G基站,2023-03-21 16:31:38 (911),1,1,3,3,-73,-10
26486,5G基站,2023-03-21 16:31:39 (931),1,1,3,3,-72,-10
26487,5G基站,2023-03-21 16:31:40 (951),1,1,3,3,-74,-10
26488,5G基站,2023-03-21 16:31:41 (971),1,1,3,3,-77,-10
26489,5G基站,2023-03-21 16:31:43 (11),1,1,3,3,-73,-10
26490,5G基站,2023-03-21 16:31:44 (31),1,1,3,3,-73,-10
26491,5G基站,2023-03-21 16:31:45 (51),1,1,3,3,-72,-10
26492,5G基站,2023-03-21 16:31:46 (71),1,1,3,3,-72,-10
26493,5G基站,2023-03-21 16:31:47 (91),1,1,3,3,-73,-10
26494,5G基站,2023-03-21 16:31:48 (131),1,1,3,3,-72,-10
26495,5G基站,2023-03-21 16:31:49 (151),1,1,3,3,-72,-10
26496,5G基站,2023-03-21 16:31:50 (171),1,1,3,3,-72,-10
26497,5G基站,2023-03-21 16:31:51 (191),1,1,3,3,-72,-10
26498,5G基站,2023-03-21 16:31:52 (212),1,1,3,3,-72,-10
26499,5G基站,2023-03-21 16:31:53 (251),1,1,3,3,-72,-10
26500,5G基站,2023-03-21 16:31:54 (261),1,1,3,3,-73,-10
26501,5G基站,2023-03-21 16:31:55 (291),1,1,3,3,-73,-10
26502,5G基站,2023-03-21 16:31:56 (311),1,1,3,3,-72,-10
26503,5G基站,2023-03-21 16:31:57 (351),1,1,3,3,-72,-10
26504,5G基站,2023-03-21 16:31:58 (361),1,1,3,3,-72,-10
26505,5G基站,2023-03-21 16:31:59 (391),1,1,3,3,-73,-10
26506,5G基站,2023-03-21 16:32:00 (431),1,1,3,3,-72,-10
26507,5G基站,2023-03-21 16:32:01 (451),1,1,3,3,-72,-10
26508,5G基站,2023-03-21 16:32:02 (471),1,1,3,3,-72,-10
26509,5G基站,2023-03-21 16:32:03 (491),1,1,3,3,-73,-10
26510,5G基站,2023-03-21 16:32:04 (531),1,1,3,3,-73,-10
26511,5G基站,2023-03-21 16:32:05 (551),1,1,3,3,-72,-10
26512,5G基站,2023-03-21 16:32:06 (571),1,1,3,3,-72,-10
26513,5G基站,2023-03-21 16:32:07 (591),1,1,3,3,-72,-10
26514,5G基站,2023-03-21 16:32:08 (611),1,1,3,3,-73,-10
26515,5G基站,2023-03-21 16:32:09 (651),1,1,3,3,-74,-10
26516,5G基站,2023-03-21 16:32:10 (661),1,1,3,3,-74,-10
26517,5G基站,2023-03-21 16:32:11 (691),1,1,3,3,-72,-10
26518,5G基站,2023-03-21 16:32:12 (711),1,1,3,3,-72,-10
26519,5G基站,2023-03-21 16:32:13 (736),1,1,3,3,-73,-10
26520,5G基站,2023-03-21 16:32:14 (761),1,1,3,3,-73,-10
26521,5G基站,2023-03-21 16:32:15 (786),1,1,3,3,-74,-10
26522,5G基站,2023-03-21 16:32:16 (811),1,1,3,3,-72,-10
26523,5G基站,2023-03-21 16:32:17 (836),1,1,3,3,-72,-10
26524,5G基站,2023-03-21 16:32:18 (861),1,1,3,3,-73,-10
26525,5G基站,2023-03-21 16:32:19 (886),1,1,3,3,-79,-10
26526,5G基站,2023-03-21 16:32:20 (911),1,1,3,3,-74,-10
26527,5G基站,2023-03-21 16:32:21 (936),1,1,3,3,-72,-10
26528,5G基站,2023-03-21 16:32:22 (961),1,1,3,3,-72,-10
26529,5G基站,2023-03-21 16:32:23 (986),1,1,3,3,-72,-10
26530,5G基站,2023-03-21 16:32:25 (11),1,1,3,3,-73,-10
26531,5G基站,2023-03-21 16:32:26 (36),1,1,3,3,-74,-10
26532,5G基站,2023-03-21 16:32:27 (61),1,1,3,3,-72,-10
26533,5G基站,2023-03-21 16:32:28 (86),1,1,3,3,-72,-10
26534,5G基站,2023-03-21 16:32:29 (111),1,1,3,3,-72,-10
26535,5G基站,2023-03-21 16:32:30 (136),1,1,3,3,-73,-10
26536,5G基站,2023-03-21 16:32:31 (161),1,1,3,3,-73,-10
26537,5G基站,2023-03-21 16:32:32 (191),1,1,3,3,-72,-10
26538,5G基站,2023-03-21 16:32:33 (230),1,1,3,3,-72,-10
26539,5G基站,2023-03-21 16:32:34 (250),1,1,3,3,-72,-10
26540,5G基站,2023-03-21 16:32:35 (271),1,1,3,3,-72,-10
26541,5G基站,2023-03-21 16:32:36 (286),1,1,3,3,-72,-10
26542,5G基站,2023-03-21 16:32:37 (331),1,1,3,3,-72,-10
26543,5G基站,2023-03-21 16:32:38 (336),1,1,3,3,-72,-10
26544,5G基站,2023-03-21 16:32:39 (376),1,1,3,3,-72,-10
26545,5G基站,2023-03-21 16:32:40 (386),1,1,3,3,-72,-10
26546,5G基站,2023-03-21 16:32:41 (431),1,1,3,3,-72,-10
26547,5G基站,2023-03-21 16:32:42 (451),1,1,3,3,-73,-10
26548,5G基站,2023-03-21 16:32:43 (471),1,1,3,3,-72,-10
26549,5G基站,2023-03-21 16:32:44 (491),1,1,3,3,-72,-10
26550,5G基站,2023-03-21 16:32:45 (531),1,1,3,3,-72,-10
26551,5G基站,2023-03-21 16:32:46 (551),1,1,3,3,-72,-10
26552,5G基站,2023-03-21 16:32:47 (571),1,1,3,3,-72,-10
26553,5G基站,2023-03-21 16:32:48 (591),1,1,3,3,-72,-10
26554,5G基站,2023-03-21 16:32:49 (631),1,1,3,3,-72,-10
26555,5G基站,2023-03-21 16:32:50 (651),1,1,3,3,-72,-10
26556,5G基站,2023-03-21 16:32:51 (671),1,1,3,3,-72,-10
26557,5G基站,2023-03-21 16:32:52 (690),1,1,3,3,-72,-10
26558,5G基站,2023-03-21 16:32:53 (731),1,1,3,3,-73,-10
26559,5G基站,2023-03-21 16:32:54 (736),1,1,3,3,-72,-10
26560,5G基站,2023-03-21 16:32:55 (771),1,1,3,3,-72,-10
26561,5G基站,2023-03-21 16:32:56 (786),1,1,3,3,-72,-10
26562,5G基站,2023-03-21 16:32:57 (831),1,1,3,3,-73,-10
26563,5G基站,2023-03-21 16:32:58 (851),1,1,3,3,-72,-10
26564,5G基站,2023-03-21 16:32:59 (871),1,1,3,3,-73,-10
26565,5G基站,2023-03-21 16:33:00 (890),1,1,3,3,-72,-10
26566,5G基站,2023-03-21 16:33:01 (931),1,1,3,3,-72,-10
26567,5G基站,2023-03-21 16:33:02 (951),1,1,3,3,-73,-10
26568,5G基站,2023-03-21 16:33:03 (975),1,1,3,3,-73,-10
26569,5G基站,2023-03-21 16:33:04 (990),1,1,3,3,-72,-10
26570,5G基站,2023-03-21 16:33:06 (31),1,1,3,3,-72,-10
26571,5G基站,2023-03-21 16:33:07 (51),1,1,3,3,-72,-10
26572,5G基站,2023-03-21 16:33:08 (71),1,1,3,3,-72,-10
26573,5G基站,2023-03-21 16:33:09 (91),1,1,3,3,-72,-10
26574,5G基站,2023-03-21 16:33:10 (131),1,1,3,3,-73,-10
26575,5G基站,2023-03-21 16:33:11 (151),1,1,3,3,-72,-10
26576,5G基站,2023-03-21 16:33:12 (171),1,1,3,3,-72,-10
26577,5G基站,2023-03-21 16:33:13 (191),1,1,3,3,-72,-10
26578,5G基站,2023-03-21 16:33:14 (231),1,1,3,3,-73,-10
26579,5G基站,2023-03-21 16:33:15 (251),1,1,3,3,-73,-10
26580,5G基站,2023-03-21 16:33:16 (271),1,1,3,3,-72,-10
26581,5G基站,2023-03-21 16:33:17 (291),1,1,3,3,-72,-10
26582,5G基站,2023-03-21 16:33:18 (311),1,1,3,3,-73,-10
26583,5G基站,2023-03-21 16:33:19 (351),1,1,3,3,-72,-10
26584,5G基站,2023-03-21 16:33:20 (361),1,1,3,3,-73,-10
26585,5G基站,2023-03-21 16:33:21 (391),1,1,3,3,-72,-10
26586,5G基站,2023-03-21 16:33:22 (411),1,1,3,3,-72,-10
26587,5G基站,2023-03-21 16:33:23 (450),1,1,3,3,-72,-10
26588,5G基站,2023-03-21 16:33:24 (471),1,1,3,3,-73,-10
26589,5G基站,2023-03-21 16:33:25 (491),1,1,3,3,-73,-10
26590,5G基站,2023-03-21 16:33:26 (531),1,1,3,3,-73,-10
26591,5G基站,2023-03-21 16:33:27 (551),1,1,3,3,-72,-10
26592,5G基站,2023-03-21 16:33:28 (571),1,1,3,3,-72,-10
26593,5G基站,2023-03-21 16:33:29 (591),1,1,3,3,-73,-10
