消息序号,采集时间,NR DU小区标识,下行RLC总吞吐率(bps),上行RLC总吞吐率(bps),下行MAC总吞吐率(bps),上行MAC总吞吐率(bps),运营商索引
15354,2023-03-21 02:27:59 (546),1,696,696,3512,335928,0
15355,2023-03-21 02:28:00 (546),1,696,696,3160,333216,0
15356,2023-03-21 02:28:01 (546),1,696,696,3512,326472,0
15357,2023-03-21 02:28:02 (547),1,696,696,3160,310272,0
15358,2023-03-21 02:28:03 (547),1,696,696,3512,307560,0
15359,2023-03-21 02:28:04 (546),1,696,696,3160,310272,0
15360,2023-03-21 02:28:05 (546),1,696,696,3512,308136,0
15361,2023-03-21 02:28:06 (546),1,696,696,3160,310536,0
15362,2023-03-21 02:28:07 (546),1,696,696,3160,307872,0
15363,2023-03-21 02:28:08 (546),1,0,0,552,326736,0
15364,2023-03-21 02:28:09 (546),1,696,696,3160,332952,0
15365,2023-03-21 02:28:10 (546),1,696,696,3512,345648,0
15366,2023-03-21 02:28:11 (547),1,696,696,3512,333216,0
15367,2023-03-21 02:28:12 (547),1,696,1280,4992,416136,0
15368,2023-03-21 02:28:13 (546),1,696,696,3160,333216,0
15369,2023-03-21 02:28:14 (546),1,696,1280,4992,381024,0
15370,2023-03-21 02:28:15 (547),1,696,696,3160,332952,0
15371,2023-03-21 02:28:16 (547),1,696,1280,4992,355368,0
15372,2023-03-21 02:28:17 (547),1,696,696,3160,336192,0
15373,2023-03-21 02:28:18 (546),1,696,1280,4992,329712,0
15374,2023-03-21 02:28:19 (546),1,696,696,3160,307560,0
15375,2023-03-21 02:28:20 (546),1,696,1280,4992,348888,0
15376,2023-03-21 02:28:21 (546),1,696,696,3512,332952,0
15377,2023-03-21 02:28:22 (546),1,696,1280,4640,345912,0
15378,2023-03-21 02:28:23 (546),1,696,696,3512,330288,0
15379,2023-03-21 02:28:24 (546),1,696,1280,4992,320256,0
15380,2023-03-21 02:28:25 (546),1,696,696,3512,310536,0
15381,2023-03-21 02:28:26 (546),1,696,1280,5544,300816,0
15382,2023-03-21 02:28:27 (546),1,696,696,3160,291360,0
15383,2023-03-21 02:28:28 (546),1,696,1280,4640,294336,0
15384,2023-03-21 02:28:29 (546),1,696,696,2960,271920,0
15385,2023-03-21 02:28:30 (546),1,696,1280,4640,326472,0
15386,2023-03-21 02:28:31 (546),1,696,696,3160,252744,0
15387,2023-03-21 02:28:32 (546),1,696,1280,4640,358608,0
15388,2023-03-21 02:28:33 (546),1,696,696,3160,234144,0
15389,2023-03-21 02:28:34 (547),1,0,584,2032,377784,0
15390,2023-03-21 02:28:35 (547),1,696,696,3512,259224,0
15391,2023-03-21 02:28:36 (546),1,696,1280,4992,365088,0
15392,2023-03-21 02:28:37 (546),1,696,696,3512,252744,0
15393,2023-03-21 02:28:38 (546),1,696,1280,4992,375072,0
15394,2023-03-21 02:28:39 (546),1,696,696,3160,233568,0
15395,2023-03-21 02:28:40 (546),1,696,1280,4992,326736,0
15396,2023-03-21 02:28:41 (547),1,696,696,3512,214392,0
15397,2023-03-21 02:28:42 (546),1,696,1280,4640,307296,0
15398,2023-03-21 02:28:43 (546),1,696,696,3160,198456,0
15399,2023-03-21 02:28:44 (546),1,696,696,3512,169296,0
15400,2023-03-21 02:28:45 (547),1,696,696,3160,169296,0
15401,2023-03-21 02:28:46 (546),1,696,696,3512,185496,0
15402,2023-03-21 02:28:47 (547),1,696,696,3512,221184,0
15403,2023-03-21 02:28:48 (547),1,696,696,3512,207912,0
15404,2023-03-21 02:28:49 (546),1,696,696,3512,211152,0
15405,2023-03-21 02:28:50 (547),1,696,696,3512,223848,0
15406,2023-03-21 02:28:51 (546),1,696,696,3512,233568,0
15407,2023-03-21 02:28:52 (547),1,696,696,3160,246264,0
15408,2023-03-21 02:28:53 (546),1,696,696,3512,249504,0
15409,2023-03-21 02:28:54 (547),1,696,1280,4640,403704,0
15410,2023-03-21 02:28:55 (546),1,696,696,3512,246264,0
15411,2023-03-21 02:28:56 (546),1,696,1280,4640,429360,0
15412,2023-03-21 02:28:57 (546),1,696,696,3160,259224,0
15413,2023-03-21 02:28:58 (546),1,696,1280,4640,438816,0
15414,2023-03-21 02:28:59 (547),1,696,696,3512,288120,0
15415,2023-03-21 02:29:00 (546),1,0,584,2032,468288,0
15416,2023-03-21 02:29:01 (546),1,696,696,3160,297576,0
15417,2023-03-21 02:29:02 (546),1,696,1280,4992,448536,0
15418,2023-03-21 02:29:03 (546),1,696,696,3160,320256,0
15419,2023-03-21 02:29:04 (547),1,696,1280,4640,400200,0
15420,2023-03-21 02:29:05 (546),1,696,696,3512,307560,0
15421,2023-03-21 02:29:06 (547),1,696,1280,4992,349464,0
15422,2023-03-21 02:29:07 (546),1,696,696,3512,323232,0
15423,2023-03-21 02:29:08 (546),1,696,1280,3160,319992,0
15424,2023-03-21 02:29:09 (546),1,696,696,2608,313776,0
15425,2023-03-21 02:29:10 (546),1,696,1280,4640,384000,0
15426,2023-03-21 02:29:11 (547),1,696,696,3160,333216,0
15427,2023-03-21 02:29:12 (546),1,696,1280,4640,425592,0
15428,2023-03-21 02:29:13 (546),1,696,696,3512,458256,0
15429,2023-03-21 02:29:14 (546),1,696,1280,4992,458568,0
15430,2023-03-21 02:29:15 (546),1,696,696,3160,332952,0
15431,2023-03-21 02:29:16 (547),1,696,1280,4992,422880,0
15432,2023-03-21 02:29:17 (546),1,696,696,3512,332952,0
15433,2023-03-21 02:29:18 (547),1,696,1280,4992,390480,0
15434,2023-03-21 02:29:19 (546),1,696,696,3160,326736,0
15435,2023-03-21 02:29:20 (546),1,696,1280,4640,361848,0
15436,2023-03-21 02:29:21 (546),1,696,696,3160,307560,0
15437,2023-03-21 02:29:22 (546),1,696,1280,4992,433920,0
15438,2023-03-21 02:29:23 (546),1,696,696,3512,310272,0
15439,2023-03-21 02:29:24 (546),1,696,1280,4640,329712,0
15440,2023-03-21 02:29:25 (546),1,696,696,3160,307296,0
15441,2023-03-21 02:29:26 (546),1,696,696,3512,308136,0
15442,2023-03-21 02:29:27 (546),1,0,0,552,329712,0
15443,2023-03-21 02:29:28 (546),1,696,696,3512,339744,0
15444,2023-03-21 02:29:29 (546),1,696,696,3160,333216,0
15445,2023-03-21 02:29:30 (546),1,696,696,3512,342480,0
15446,2023-03-21 02:29:31 (546),1,696,696,4064,613152,0
15447,2023-03-21 02:29:32 (546),1,696,696,3512,336192,0
15448,2023-03-21 02:29:33 (547),1,696,696,3160,332952,0
15449,2023-03-21 02:29:34 (547),1,696,696,3160,333216,0
15450,2023-03-21 02:29:35 (546),1,696,696,3160,333216,0
15451,2023-03-21 02:29:36 (546),1,696,1280,4640,393984,0
15452,2023-03-21 02:29:37 (547),1,696,2088,6472,378048,0
15453,2023-03-21 02:29:38 (546),1,696,1280,4992,467448,0
15454,2023-03-21 02:29:39 (546),1,696,2088,6472,340008,0
15455,2023-03-21 02:29:40 (547),1,696,1960,6472,496608,0
15456,2023-03-21 02:29:41 (546),1,696,2088,4640,339432,0
15457,2023-03-21 02:29:42 (546),1,696,1960,6472,474192,0
15458,2023-03-21 02:29:43 (546),1,696,2088,4992,291936,0
15459,2023-03-21 02:29:44 (547),1,696,1960,6120,435840,0
15460,2023-03-21 02:29:45 (546),1,696,3480,4640,246264,0
15461,2023-03-21 02:29:46 (546),1,696,1960,6120,403704,0
15462,2023-03-21 02:29:47 (546),1,696,3480,4640,227088,0
15463,2023-03-21 02:29:48 (546),1,696,2640,4640,384528,0
15464,2023-03-21 02:29:49 (547),1,696,3480,3512,220864,0
15465,2023-03-21 02:29:50 (546),1,696,2640,6472,403440,0
15466,2023-03-21 02:29:51 (546),1,696,3480,4088,253000,0
15467,2023-03-21 02:29:52 (547),1,696,2640,6120,435576,0
15468,2023-03-21 02:29:53 (546),1,0,696,2032,285192,0
15469,2023-03-21 02:29:54 (546),1,696,2640,6120,467448,0
15470,2023-03-21 02:29:55 (547),1,696,1392,4992,304056,0
15471,2023-03-21 02:29:56 (546),1,696,2640,6472,486888,0
15472,2023-03-21 02:29:57 (546),1,696,1392,4640,336192,0
15473,2023-03-21 02:29:58 (546),1,696,2640,6472,477168,0
15474,2023-03-21 02:29:59 (546),1,696,1392,4640,320256,0
15475,2023-03-21 02:30:00 (546),1,696,2640,6120,425856,0
15476,2023-03-21 02:30:01 (546),1,696,2088,4992,329712,0
15477,2023-03-21 02:30:02 (546),1,696,2640,6120,387504,0
15478,2023-03-21 02:30:03 (547),1,696,2088,4640,365088,0
15479,2023-03-21 02:30:04 (546),1,696,2640,6120,377784,0
15480,2023-03-21 02:30:05 (546),1,696,2088,4640,378048,0
15481,2023-03-21 02:30:06 (546),1,696,2640,6120,390744,0
15482,2023-03-21 02:30:07 (546),1,696,2088,4640,403704,0
15483,2023-03-21 02:30:08 (546),1,696,2056,4640,403704,0
15484,2023-03-21 02:30:09 (547),1,696,2088,4992,403440,0
15485,2023-03-21 02:30:10 (546),1,696,2056,4992,435576,0
15486,2023-03-21 02:30:11 (547),1,696,2088,4992,403440,0
15487,2023-03-21 02:30:12 (547),1,696,1376,4992,384840,0
15488,2023-03-21 02:30:13 (546),1,696,2088,4640,368328,0
15489,2023-03-21 02:30:14 (546),1,696,1376,4640,361584,0
15490,2023-03-21 02:30:15 (546),1,696,2088,4640,345912,0
15491,2023-03-21 02:30:16 (546),1,696,1376,4992,323232,0
15492,2023-03-21 02:30:17 (546),1,696,1392,4992,323232,0
15493,2023-03-21 02:30:18 (547),1,696,1376,4640,326472,0
15494,2023-03-21 02:30:19 (546),1,696,1392,4640,323232,0
15495,2023-03-21 02:30:20 (546),1,0,0,552,317328,0
15496,2023-03-21 02:30:21 (546),1,696,1392,4640,326736,0
15497,2023-03-21 02:30:22 (546),1,696,696,3512,355368,0
15498,2023-03-21 02:30:23 (546),1,696,1392,4640,320256,0
15499,2023-03-21 02:30:24 (546),1,696,696,3160,361848,0
15500,2023-03-21 02:30:25 (546),1,696,696,3160,320256,0
15501,2023-03-21 02:30:26 (546),1,696,696,3160,320256,0
15502,2023-03-21 02:30:27 (546),1,696,696,3160,319992,0
15503,2023-03-21 02:30:28 (546),1,696,696,3512,310272,0
15504,2023-03-21 02:30:29 (546),1,696,696,3512,323232,0
15505,2023-03-21 02:30:30 (546),1,696,696,3160,319992,0
15506,2023-03-21 02:30:31 (546),1,696,696,3512,319992,0
15507,2023-03-21 02:30:32 (546),1,696,696,2608,362112,0
15508,2023-03-21 02:30:33 (546),1,696,696,3160,332952,0
15509,2023-03-21 02:30:34 (546),1,696,696,3160,355104,0
15510,2023-03-21 02:30:35 (547),1,696,696,3720,454248,0
15511,2023-03-21 02:30:36 (546),1,696,696,3512,351864,0
15512,2023-03-21 02:30:37 (547),1,696,696,3160,332688,0
15513,2023-03-21 02:30:38 (546),1,696,696,3160,332952,0
15514,2023-03-21 02:30:39 (546),1,696,696,3512,332688,0
15515,2023-03-21 02:30:40 (546),1,696,696,3160,313776,0
15516,2023-03-21 02:30:41 (546),1,696,696,3160,307296,0
15517,2023-03-21 02:30:42 (546),1,696,696,3160,307032,0
15518,2023-03-21 02:30:43 (546),1,696,696,3160,307296,0
15519,2023-03-21 02:30:44 (546),1,696,696,3160,307032,0
15520,2023-03-21 02:30:45 (546),1,696,696,3512,307296,0
15521,2023-03-21 02:30:46 (546),1,0,0,552,317592,0
15522,2023-03-21 02:30:47 (546),1,696,696,3512,335928,0
15523,2023-03-21 02:30:48 (546),1,696,696,3160,332952,0
15524,2023-03-21 02:30:49 (546),1,696,696,3160,332688,0
15525,2023-03-21 02:30:50 (546),1,696,696,3160,332688,0
15526,2023-03-21 02:30:51 (546),1,696,696,3512,336192,0
15527,2023-03-21 02:30:52 (546),1,696,696,3512,335928,0
15528,2023-03-21 02:30:53 (545),1,696,696,3512,329712,0
15529,2023-03-21 02:30:54 (546),1,696,696,3160,319992,0
15530,2023-03-21 02:30:55 (546),1,696,696,3160,310272,0
15531,2023-03-21 02:30:56 (546),1,696,696,3160,300816,0
15532,2023-03-21 02:30:57 (547),1,696,696,3512,291096,0
15533,2023-03-21 02:30:58 (546),1,696,696,3160,281640,0
15534,2023-03-21 02:30:59 (547),1,696,696,3160,271920,0
15535,2023-03-21 02:31:00 (546),1,696,696,3512,262776,0
15536,2023-03-21 02:31:01 (546),1,696,696,3512,253320,0
15537,2023-03-21 02:31:02 (546),1,696,696,3512,243600,0
15538,2023-03-21 02:31:03 (546),1,696,696,3512,224424,0
15539,2023-03-21 02:31:04 (546),1,696,696,3160,223848,0
15540,2023-03-21 02:31:05 (547),1,696,696,3160,198192,0
15541,2023-03-21 02:31:06 (547),1,696,696,3512,201432,0
15542,2023-03-21 02:31:07 (546),1,696,696,3512,191976,0
15543,2023-03-21 02:31:08 (546),1,696,696,3160,182256,0
15544,2023-03-21 02:31:09 (546),1,696,1280,4992,339432,0
15545,2023-03-21 02:31:10 (546),1,696,696,3160,163080,0
15546,2023-03-21 02:31:11 (546),1,696,1280,4992,319992,0
15547,2023-03-21 02:31:12 (546),1,696,696,3160,144216,0
15548,2023-03-21 02:31:13 (546),1,0,584,1480,326472,0
15549,2023-03-21 02:31:14 (546),1,696,696,3512,169296,0
15550,2023-03-21 02:31:15 (546),1,696,1280,4640,335928,0
15551,2023-03-21 02:31:16 (546),1,696,696,3512,182256,0
15552,2023-03-21 02:31:17 (546),1,696,1280,4640,361584,0
15553,2023-03-21 02:31:18 (547),1,696,696,3512,211152,0
15554,2023-03-21 02:31:19 (546),1,696,1280,4992,396960,0
15555,2023-03-21 02:31:20 (546),1,696,696,3512,220608,0
15556,2023-03-21 02:31:21 (547),1,696,1280,4640,400200,0
15557,2023-03-21 02:31:22 (547),1,696,696,3512,249504,0
15558,2023-03-21 02:31:23 (546),1,696,1280,4992,407256,0
15559,2023-03-21 02:31:24 (546),1,696,696,3160,262464,0
15560,2023-03-21 02:31:25 (546),1,696,1280,4640,368136,0
15561,2023-03-21 02:31:26 (546),1,696,696,3160,275232,0
15562,2023-03-21 02:31:27 (546),1,696,1280,4640,345720,0
15563,2023-03-21 02:31:28 (546),1,696,696,3160,271920,0
15564,2023-03-21 02:31:29 (546),1,696,1280,4992,310536,0
15565,2023-03-21 02:31:30 (546),1,696,696,3512,319992,0
15566,2023-03-21 02:31:31 (546),1,696,1280,4640,310536,0
15567,2023-03-21 02:31:32 (546),1,696,696,3512,313776,0
15568,2023-03-21 02:31:33 (546),1,696,1280,4992,327048,0
15569,2023-03-21 02:31:34 (546),1,696,696,3512,326736,0
15570,2023-03-21 02:31:35 (547),1,696,1280,4640,332952,0
15571,2023-03-21 02:31:36 (546),1,696,696,3160,297576,0
15572,2023-03-21 02:31:37 (546),1,696,1280,4640,326736,0
15573,2023-03-21 02:31:38 (546),1,696,696,3512,307296,0
15574,2023-03-21 02:31:39 (546),1,696,1280,5544,340008,0
15575,2023-03-21 02:31:40 (546),1,0,0,552,330288,0
15576,2023-03-21 02:31:41 (546),1,696,696,3160,332952,0
15577,2023-03-21 02:31:42 (546),1,696,696,3512,333216,0
15578,2023-03-21 02:31:43 (546),1,696,696,3512,335928,0
15579,2023-03-21 02:31:44 (547),1,696,696,3160,313776,0
15580,2023-03-21 02:31:45 (546),1,696,696,3512,320256,0
15581,2023-03-21 02:31:46 (546),1,696,696,3160,320256,0
15582,2023-03-21 02:31:47 (546),1,696,696,3512,323232,0
15583,2023-03-21 02:31:48 (546),1,696,696,3512,323232,0
15584,2023-03-21 02:31:49 (546),1,696,696,3512,310272,0
15585,2023-03-21 02:31:50 (546),1,696,696,3160,320256,0
15586,2023-03-21 02:31:51 (546),1,696,1232,4640,454752,0
15587,2023-03-21 02:31:52 (546),1,696,1256,4992,393720,0
15588,2023-03-21 02:31:53 (546),1,696,1760,6120,419640,0
15589,2023-03-21 02:31:54 (546),1,696,1784,5568,387504,0
15590,2023-03-21 02:31:55 (546),1,696,2304,6472,406680,0
15591,2023-03-21 02:31:56 (546),1,696,1784,6472,371304,0
15592,2023-03-21 02:31:57 (546),1,696,2304,6472,387240,0
15593,2023-03-21 02:31:58 (546),1,696,1784,4640,333216,0
15594,2023-03-21 02:31:59 (546),1,696,2840,6120,368328,0
15595,2023-03-21 02:32:00 (546),1,696,1784,4992,339432,0
15596,2023-03-21 02:32:01 (546),1,696,2840,6472,359184,0
15597,2023-03-21 02:32:02 (546),1,696,1784,6472,358608,0
15598,2023-03-21 02:32:03 (546),1,696,2840,6472,348888,0
15599,2023-03-21 02:32:04 (547),1,696,2368,7952,467712,0
15600,2023-03-21 02:32:05 (546),1,696,2840,7952,330288,0
15601,2023-03-21 02:32:06 (547),1,0,1672,4992,499848,0
15602,2023-03-21 02:32:07 (546),1,696,2840,7952,342672,0
15603,2023-03-21 02:32:08 (546),1,696,2368,6472,499584,0
15604,2023-03-21 02:32:09 (546),1,696,2840,4992,336192,0
15605,2023-03-21 02:32:10 (546),1,696,2368,7952,519024,0
15606,2023-03-21 02:32:11 (546),1,696,2840,6120,368064,0
15607,2023-03-21 02:32:12 (546),1,696,2368,6472,538200,0
15608,2023-03-21 02:32:13 (546),1,696,2840,7952,400200,0
15609,2023-03-21 02:32:14 (546),1,696,2368,6472,570336,0
15610,2023-03-21 02:32:15 (546),1,696,2840,6472,432336,0
15611,2023-03-21 02:32:16 (546),1,696,2368,6472,570072,0
15612,2023-03-21 02:32:17 (546),1,696,2840,6472,464472,0
15613,2023-03-21 02:32:18 (546),1,696,2368,6472,518760,0
15614,2023-03-21 02:32:19 (546),1,696,2840,6472,451248,0
15615,2023-03-21 02:32:20 (546),1,696,2368,6472,467448,0
15616,2023-03-21 02:32:21 (546),1,696,2840,7952,460440,0
15617,2023-03-21 02:32:22 (546),1,696,2368,6120,416136,0
15618,2023-03-21 02:32:23 (546),1,696,2832,7952,476904,0
15619,2023-03-21 02:32:24 (547),1,696,1808,6472,409920,0
15620,2023-03-21 02:32:25 (547),1,696,2304,7600,416136,0
15621,2023-03-21 02:32:26 (546),1,696,1280,3160,146880,0
15622,2023-03-21 02:32:27 (546),1,696,1760,6472,339696,0
15623,2023-03-21 02:32:28 (546),1,696,1280,4640,246792,0
15624,2023-03-21 02:32:29 (546),1,696,1760,4640,329712,0
15625,2023-03-21 02:32:30 (547),1,696,1280,4992,227088,0
15626,2023-03-21 02:32:31 (547),1,696,1224,4640,342480,0
15627,2023-03-21 02:32:32 (546),1,0,584,2032,275736,0
15628,2023-03-21 02:32:33 (546),1,696,1224,4640,317088,0
15629,2023-03-21 02:32:34 (546),1,696,1280,4992,329784,0
15630,2023-03-21 02:32:35 (547),1,696,1224,4440,288120,0
15631,2023-03-21 02:32:36 (547),1,696,696,3512,239856,0
15632,2023-03-21 02:32:37 (546),1,696,1224,4992,275232,0
15633,2023-03-21 02:32:38 (546),1,696,696,3512,258959,0
15634,2023-03-21 02:32:39 (546),1,696,1224,4992,271920,0
15635,2023-03-21 02:32:40 (546),1,696,696,3512,282216,0
15636,2023-03-21 02:32:41 (546),1,696,1224,4992,284616,0
15637,2023-03-21 02:32:42 (547),1,696,696,3160,294600,0
15638,2023-03-21 02:32:43 (546),1,696,1224,5544,310272,0
15639,2023-03-21 02:32:44 (546),1,696,696,3512,884208,0
15640,2023-03-21 02:32:45 (546),1,696,1224,4992,436632,0
15641,2023-03-21 02:32:46 (546),1,696,696,3512,335928,0
15642,2023-03-21 02:32:47 (546),1,696,1224,4640,368064,0
15643,2023-03-21 02:32:48 (546),1,696,696,3512,371568,0
15644,2023-03-21 02:32:49 (546),1,696,1224,4640,399936,0
15645,2023-03-21 02:32:50 (546),1,696,696,3512,348888,0
15646,2023-03-21 02:32:51 (546),1,696,1224,4640,419376,0
15647,2023-03-21 02:32:52 (546),1,696,696,3512,313776,0
15648,2023-03-21 02:32:53 (546),1,696,1224,4992,429672,0
15649,2023-03-21 02:32:54 (546),1,696,696,3160,319992,0
15650,2023-03-21 02:32:55 (546),1,696,1224,4992,454752,0
15651,2023-03-21 02:32:56 (546),1,696,696,3512,310272,0
15652,2023-03-21 02:32:57 (547),1,696,1224,4992,477168,0
15653,2023-03-21 02:32:58 (546),1,0,0,552,317592,0
15654,2023-03-21 02:32:59 (546),1,696,1224,4992,467448,0
15655,2023-03-21 02:33:00 (546),1,696,696,3512,336192,0
15656,2023-03-21 02:33:01 (546),1,696,1224,4992,419640,0
15657,2023-03-21 02:33:02 (546),1,696,696,3512,335928,0
15658,2023-03-21 02:33:03 (547),1,696,1224,4992,368904,0
15659,2023-03-21 02:33:04 (546),1,696,696,3512,335928,0
15660,2023-03-21 02:33:05 (546),1,696,1224,3160,332688,0
15661,2023-03-21 02:33:06 (546),1,696,696,3512,330288,0
15662,2023-03-21 02:33:07 (546),1,696,1224,4992,361584,0
15663,2023-03-21 02:33:08 (546),1,696,696,3512,323232,0
15664,2023-03-21 02:33:09 (546),1,696,1224,4992,400200,0
15665,2023-03-21 02:33:10 (546),1,696,696,3512,323232,0
15666,2023-03-21 02:33:11 (547),1,696,1224,4992,464208,0
15667,2023-03-21 02:33:12 (546),1,696,696,3512,323232,0
15668,2023-03-21 02:33:13 (546),1,696,1224,4992,476904,0
15669,2023-03-21 02:33:14 (546),1,696,696,3512,323232,0
15670,2023-03-21 02:33:15 (547),1,696,1224,4992,505872,0
15671,2023-03-21 02:33:16 (546),1,696,696,3512,323232,0
15672,2023-03-21 02:33:17 (547),1,696,1224,4088,489864,0
15673,2023-03-21 02:33:18 (547),1,696,696,3512,313776,0
15674,2023-03-21 02:33:19 (547),1,696,1224,4992,438552,0
15675,2023-03-21 02:33:20 (546),1,696,696,3512,300816,0
15676,2023-03-21 02:33:21 (546),1,696,1224,4992,400200,0
15677,2023-03-21 02:33:22 (546),1,696,696,3512,281640,0
15678,2023-03-21 02:33:23 (546),1,696,1224,4992,349464,0
15679,2023-03-21 02:33:24 (546),1,0,0,552,269256,0
15680,2023-03-21 02:33:25 (546),1,696,1224,4992,323232,0
15681,2023-03-21 02:33:26 (546),1,696,696,3512,268680,0
15682,2023-03-21 02:33:27 (547),1,696,1240,4992,278976,0
15683,2023-03-21 02:33:28 (546),1,696,696,3512,249504,0
15684,2023-03-21 02:33:29 (546),1,696,1240,4992,236544,0
15685,2023-03-21 02:33:30 (546),1,696,696,3512,227088,0
15686,2023-03-21 02:33:31 (546),1,696,1240,4992,217368,0
15687,2023-03-21 02:33:32 (546),1,696,696,3512,207648,0
15688,2023-03-21 02:33:33 (547),1,696,1240,4992,227088,0
15689,2023-03-21 02:33:34 (546),1,696,696,3512,188472,0
15690,2023-03-21 02:33:35 (546),1,696,1240,4992,255984,0
15691,2023-03-21 02:33:36 (546),1,696,696,3512,169296,0
15692,2023-03-21 02:33:37 (546),1,696,1240,4992,287856,0
15693,2023-03-21 02:33:38 (546),1,696,696,3512,169296,0
15694,2023-03-21 02:33:39 (547),1,696,1240,4992,335928,0
15695,2023-03-21 02:33:40 (546),1,696,696,3512,181992,0
15696,2023-03-21 02:33:41 (546),1,696,1240,4992,362160,0
15697,2023-03-21 02:33:42 (546),1,696,696,3512,207648,0
15698,2023-03-21 02:33:43 (546),1,696,1240,4992,491184,0
15699,2023-03-21 02:33:44 (547),1,696,696,3512,297576,0
15700,2023-03-21 02:33:45 (546),1,696,1240,4992,374544,0
15701,2023-03-21 02:33:46 (546),1,696,696,3512,233568,0
15702,2023-03-21 02:33:47 (546),1,696,1240,4992,397488,0
15703,2023-03-21 02:33:48 (546),1,696,696,3720,390168,0
15704,2023-03-21 02:33:49 (546),1,696,1240,4992,410184,0
15705,2023-03-21 02:33:50 (547),1,696,696,3512,253320,0
15706,2023-03-21 02:33:51 (546),1,0,544,2032,426432,0
15707,2023-03-21 02:33:52 (546),1,696,696,3512,272184,0
15708,2023-03-21 02:33:53 (546),1,696,1240,4992,432336,0
15709,2023-03-21 02:33:54 (546),1,696,696,3512,294600,0
15710,2023-03-21 02:33:55 (547),1,696,1240,4992,397224,0
15711,2023-03-21 02:33:56 (546),1,696,696,3512,307296,0
15712,2023-03-21 02:33:57 (547),1,696,1240,4992,371568,0
15713,2023-03-21 02:33:58 (546),1,696,696,2960,329712,0
15714,2023-03-21 02:33:59 (546),1,696,1304,4992,358608,0
15715,2023-03-21 02:34:00 (546),1,696,696,3512,335928,0
15716,2023-03-21 02:34:01 (546),1,696,1304,4992,371568,0
15717,2023-03-21 02:34:02 (546),1,696,696,3512,335928,0
15718,2023-03-21 02:34:03 (526),1,696,1304,4992,397224,0
15719,2023-03-21 02:34:04 (547),1,696,696,3512,346488,0
15720,2023-03-21 02:34:05 (546),1,696,1304,4992,409920,0
